AGPR ID,Land Description,Address,Suburb,State or Territory,Postcode,Latitude,Longitude
AGPR3798,Lot 1 of Plan TP244533N,Manse Hill Road SEYMOUR,SEYMOUR,VIC,3660,-37.02715593,145.1058141
AGPR3785,Lot 1 of Plan TP858989S,Maher Road LAVERTON,LAVERTON,VIC,3028,-37.86580309,144.761423
AGPR3761,Lot 27 of Plan TP678929P,Legges Road DUTSON,DUTSON,VIC,3851,-38.14327957,147.2497664
AGPR3741,CA 70B Parish of Moormbool East,Heathcote-Nagambie Road GRAYTOWN,GRAYTOWN,VIC,3608,-36.83386224,144.9452182
AGPR3736,CA 2C Section 58 City of Port Melbourne Parish of Melbourne South,502-550 Lorimer Street PORT MELBOURNE,PORT MELBOURNE,VIC,3207,-37.82251272,144.912452
AGPR3735,CA 2D Section 58 City of Port Melbourne Parish of Melbourne South,502-550 Lorimer Street PORT MELBOURNE,PORT MELBOURNE,VIC,3207,-37.82601432,144.9118377
AGPR3639,CA 1B Section 2B Parish of Paywit,Bridge Street QUEENSCLIFF,QUEENSCLIFF,VIC,3225,-38.26307096,144.6653112
AGPR3635,Lot RES1 of Plan LP210384X,Appleby Court SUNSHINE,SUNSHINE,VIC,3020,-37.78530832,144.8458281
AGPR3613,Lot 10 of Plan TP825540D,Aerodrome Road SALE,SALE,VIC,3852,-38.1053609,147.1471097
AGPR3608,CA 16A Section T Parish of Benalla,161 Link Road BENALLA,BENALLA,VIC,3672,-36.48859511,145.9992283
AGPR3606,Lot 4 of Plan TP915461X,A56 Dublin Road RINGWOOD EAST,RINGWOOD EAST,VIC,3135,-37.81382522,145.247329
AGPR3599,Lot 6 of Plan TP919543Y,A1 Dalzell Road COOK,COOK,VIC,3027,-37.92339261,144.7443155
AGPR3588,Lot 10 of Plan LP003635,95 Baillie Street HORSHAM,HORSHAM,VIC,3400,-36.71284178,142.2059942
AGPR3587,CA 20A Township of Flinders Parish of Flinders,92 The Esplanade FLINDERS,FLINDERS,VIC,3929,-38.48422273,145.030081
AGPR3576,Lot 16 of Plan TP097266B,858 Seymour-Avenel Road MANGALORE,MANGALORE,VIC,3663,-36.93789898,145.1792733
AGPR3568,Lot 1 of Plan TP748853J,84 Ligar Street BAIRNSDALE,BAIRNSDALE,VIC,3875,-37.83242185,147.6199524
AGPR3567,Lot 1 of Plan LP062327,83-85 Sisely Avenue WANGARATTA,WANGARATTA,VIC,3677,-36.35955456,146.2981934
AGPR3563,Lot 5 of Plan TP836007L,81 Bonegilla Road BONEGILLA,BONEGILLA,VIC,3691,-36.13595023,147.000988
AGPR3558,Lot 2 of Plan TP293590,77-79 Black Range Road ROMSEY,ROMSEY,VIC,3434,-37.39741111,144.735675
AGPR3553,Lot 2 of Plan TP583690C,720 Dandos Road WILSON,WILSON,VIC,3212,-38.07155757,144.4992279
AGPR3551,Lot 2 of Plan LP064516,67 Royal Avenue SANDRINGHAM,SANDRINGHAM,VIC,3191,-37.95872612,145.0183546
AGPR3549,Lot 1 of Plan PS422365E,65 Princes Highway DANDENONG SOUTH,DANDENONG SOUTH,VIC,3175,-38.00275021,145.2411934
AGPR3548,Lot 1 of Plan TP905442J,63-37 Queen Street COLAC,COLAC,VIC,3250,-38.34043203,143.5920145
AGPR3547,Lot 1 of Plan TP866166,619 Lower Plenty Road VIEWBANK,VIEWBANK,VIC,3084,-37.72803831,145.1005126
AGPR3546,CA 67F Parish of Prahran,43014 Chapel Street ST KILDA,ST KILDA,VIC,3182,-37.85996262,144.9920637
AGPR3544,Lot 2 of Plan TP908245U,51 Manningtree Road HAWTHORN,HAWTHORN,VIC,3122,-37.82338516,145.030547
AGPR3543,Lot 1 of Plan TP222009F,48 Sherbourne Terrace NEWTOWN,NEWTOWN,VIC,3220,-38.14081531,144.324613
AGPR3541,CA 9 Section 34 at Carlton Parish of Jika Jika,45-65 Grattan Street CARLTON,CARLTON,VIC,3053,-37.80101627,144.9676656
AGPR3493,Lot 1 of Plan LP064370,259-263 Ogilvie Avenue ECHUCA,ECHUCA,VIC,3564,-36.14113513,144.7472143
AGPR3492,CA 45 Section D City of South Melbourne ,256-310 St Kilda Road SOUTHBANK,SOUTHBANK,VIC,3006,-37.8274923,144.9699599
AGPR3491,Plan PC352421Y,255 Monash Road NEWBOROUGH,NEWBOROUGH,VIC,3825,-38.17415973,146.3096844
AGPR3490,Lot 1 of Plan TP908245U,210 Burwood Road HAWTHORN,HAWTHORN,VIC,3122,-37.82225302,145.0307475
AGPR3450,Lot 1 of Plan TP824086E,2 Yallambie Road YALLAMBIE,YALLAMBIE,VIC,3085,-37.73151817,145.0798385
AGPR3445,Lot 2 of Plan TP864736P,2 Cordite Avenue MARIBYRNONG,MARIBYRNONG,VIC,3032,-37.76936403,144.882437
AGPR3440,CA 37B Parish of Wellsford,199 Atlas Road JUNORTOUN,JUNORTOUN,VIC,3551,-36.76162147,144.3680037
AGPR3438,Plan PC354907K,194 Myers Street GEELONG,GEELONG,VIC,3220,-38.15320757,144.3645153
AGPR3437,Lot 1 of Plan TP677419U,186-190 San Mateo Avenue MILDURA,MILDURA,VIC,3500,-34.1950282,142.1611438
AGPR3435,Plan PC367022F,1806-1812 Sturt Street ALFREDTON,ALFREDTON,VIC,3350,-37.54601137,143.7988413
AGPR3434,Lot 1 of Plan TP677328X,17 Robinson Road SURREY HILLS,SURREY HILLS,VIC,3127,-37.8241836,145.092183
AGPR3430,Lot 3 of Plan TP895985R,1675 Kilmore Road MONEGEETTA,MONEGEETTA,VIC,3433,-37.42208174,144.7306488
AGPR3405,Lot 1 of Plan TP675630K,153 Myers Road BITTERN,BITTERN,VIC,3918,-38.34011071,145.1584019
AGPR3404,CA 28A Section A Parish of Moormbool West,1486 Costerfield Road GRAYTOWN,GRAYTOWN,VIC,3608,-36.84068543,144.9313381
AGPR3403,Lot 1 of Plan TP228338C,1318-1338 North Road OAKLEIGH SOUTH,OAKLEIGH SOUTH,VIC,3167,-37.91239686,145.1075599
AGPR3401,CA 7D Section 3 at Essendon Parish of Doutta Galla,127-135 Pascoe Vale Road MOONEE PONDS,MOONEE PONDS,VIC,3039,-37.76012713,144.9258767
AGPR3400,CA 7A Section 3 at Essendon Parish of Doutta Galla,127-135 Pascoe Vale Road MOONEE PONDS,MOONEE PONDS,VIC,3039,-37.76012713,144.9258767
AGPR3398,Lot 1 of Plan PS400773M,4227 ANZAC Parade BANDIANA,BANDIANA,VIC,3691,-36.14635098,146.9488088
AGPR3397,Lot 2 of Plan PS514673F,120-150 Camp Road BROADMEADOWS,BROADMEADOWS,VIC,3047,-37.68802532,144.9442812
AGPR3394,CA 3 Section 4B Township of Warrnambool Parish of Wangoom,43770 Pertobe Road WARRNAMBOOL,WARRNAMBOOL,VIC,3280,-38.39544418,142.4729282
AGPR3392,CA 2 Section 14A Township of Shepparton ,108-110 Sobraon Street SHEPPARTON,SHEPPARTON,VIC,3630,-36.3868391,145.4052927
AGPR3355,CA 17 Section C Parish of Northwood,Shell Track PUCKAPUNYAL,PUCKAPUNYAL,VIC,3662,-36.95293734,145.0514106
AGPR3323,Lot 1 of Plan LP210383A,101 Duke Street SUNSHINE,SUNSHINE,VIC,3020,-37.78452397,144.8454278
AGPR3322,Lot 1 of Plan TP257226A,101-121 Gray Street SWAN HILL,SWAN HILL,VIC,3585,-35.34707164,143.545473
AGPR3320,CA 3 Section F2 Township of Kyneton Parish of Lauriston,10 Market Street KYNETON,KYNETON,VIC,3444,-37.24892712,144.454025
AGPR3319,Lot 1 of Plan TP864067H,Main Road SWAN ISLAND,SWAN ISLAND,VIC,3225,-38.25064051,144.6737247
AGPR3318,Lot 1 of Plan PS418502V,1 King Street QUEENSCLIFF,QUEENSCLIFF,VIC,3225,-38.27135454,144.659628
AGPR3304,Lot 21 of Plan TP877881G,Sandy Point Road CERBERUS,CERBERUS,VIC,3920,-38.3814833,145.1998307
AGPR3278,Lot 14 of Plan LP068324,42979 Whiton Street WAVERLEY,WAVERLEY,VIC,3149,-37.89563307,145.1074548
AGPR3276,Volume 11530 Folio 1,Swanston Road BUCKLAND,BUCKLAND,TAS,7190,-42.44777,147.72891
AGPR3275,Volume 41804 Folio 1,Beechford Road STONY HEAD,STONY HEAD,TAS,7252,-41.01362,146.97241
AGPR3274,Volume 202633 Folio 1,Beechford Road STONY HEAD,STONY HEAD,TAS,7252,-41.0191,146.97691
AGPR3273,Volume 105609 Folio 1,96-120 Davey Street HOBART,HOBART,TAS,7000,-42.88934872,147.3259536
AGPR3272,Volume 250783 Folio 1,74 George Street SCOTTSDALE,SCOTTSDALE,TAS,7260,-41.15307,147.5127
AGPR3271,Volume 85202 Folio 1,720 Beechford Road STONY HEAD,STONY HEAD,TAS,7252,-41.02216,147.03012
AGPR3270,Volume 127834 Folio 1,720 Beechford Road STONY HEAD,STONY HEAD,TAS,7252,-41.02018,147.01798
AGPR3269,Volume 93807 Folio 1,720 Beechford Road STONY HEAD,STONY HEAD,TAS,7252,-40.99642,147.03315
AGPR3266,Volume 234521 Folio 1,2B Goodwood Road DOWSING POINT,DOWSING POINT,TAS,7010,-42.82275,147.29541
AGPR3265,Volume 104623 Folio 3,256-260 Hobart Road YOUNGTOWN,YOUNGTOWN,TAS,7249,-41.47877,147.16302
AGPR3264,Volume 54427 Folio 2,43010 St John Street LAUNCESTON,LAUNCESTON,TAS,7250,-41.43326,147.13538
AGPR3263,Volume 84951 Folio 1,155 Cambridge Road WARRANE,WARRANE,TAS,7018,-42.86436,147.37652
AGPR3262,Volume 37373 Folio 1,141 Fort Direction Road SOUTH ARM,SOUTH ARM,TAS,7022,-43.04196,147.42157
AGPR3260,Volume 22547 Folio 1,42795 Ready Street WIVENHOE,WIVENHOE,TAS,7320,-41.06946,145.92912
AGPR3259,Volume 74384 Folio 2,106 Gunn Street DEVONPORT,DEVONPORT,TAS,7310,-41.16643,146.35648
AGPR3246,Volume 5571 Folio 427,Government Road PIMBA,PIMBA,SA,5720,-31.21839657,136.7739418
AGPR3237,Volume 5873 Folio 825,17-29 Caroline Street MURRAY BRIDGE,MURRAY BRIDGE,SA,5253,-35.12041484,139.261319
AGPR3232,Volume 5314 Folio 111,Army Range Road BURDETT,BURDETT,SA,5253,-35.10882785,139.402615
AGPR322,Lot 50 D034438 ,Barney Road CHADWICK,CHADWICK,WA,6450,-33.83035768,121.8920182
AGPR321,Volume 247275 Folio 1,Woolnorth Road WOOLNORTH,WOOLNORTH,TAS,7330,-40.68305,144.69004
AGPR320,Volume 13191 Folio 1,Woolnorth Road WOOLNORTH,WOOLNORTH,TAS,7330,-40.68075,144.69203
AGPR319,Volume 199514 Folio 1,346 Proctors Road KINGSTON,KINGSTON,TAS,7050,-42.93626,147.31769
AGPR3185,Volume 5327 Folio 419,Government Road PORT WAKEFIELD,PORT WAKEFIELD,SA,5550,-34.24834177,138.1823555
AGPR3183,Volume 5165 Folio 412,Pimba Road WOOMERA,WOOMERA,SA,5720,-31.15654276,136.8177141
AGPR318,Volume 125704 Folio 1,18 Ellerslie Road BATTERY POINT,BATTERY POINT,TAS,7004,-42.88987,147.32753
AGPR3179,Volume 5743 Folio 172,Morphett Road OAKLANDS PARK,OAKLANDS PARK,SA,5046,-34.998492,138.5397303
AGPR317,Volume 5526 Folio 587 Lot 26 Plan D49351 ,College Road KENT TOWN,KENT TOWN,SA,5067,-34.92103,138.6215275
AGPR3167,Volume 6122 Folio 90,Morialta Drive SMITHFIELD,SMITHFIELD,SA,5114,-34.69037982,138.681831
AGPR3166,Volume 5489 Folio 317,Stuart Highway COONDAMBO,COONDAMBO,SA,5719,-30.87559787,136.1313322
AGPR3165,Volume 5840 Folio 857,Morphett Road OAKLANDS PARK,OAKLANDS PARK,SA,5046,-34.99810296,138.5396325
AGPR3163,Volume 5875 Folio 194,Jenkins Street NEW PORT,NEW PORT,SA,5015,-34.8410406,138.4992533
AGPR3162,Volume 6165 Folio 482 Lot 4 Plan H540300 ,Old Whyalla Road PORT AUGUSTA WEST,PORT AUGUSTA WEST,SA,5700,-32.62020335,137.6517537
AGPR3161,Volume 5396 Folio 662,Fleetwing Road WINDSOR,WINDSOR,SA,5501,-34.41102493,138.2548736
AGPR3160,Volume 5864 Folio 105,Stuart Highway WIRRAMINNA,WIRRAMINNA,SA,5719,-30.94938818,136.5531578
AGPR316,Lot 11 on SP188323,Yellowwood Road STAPYLTON,STAPYLTON,QLD,4207,-27.71774886,153.2399745
AGPR3157,Volume 6114 Folio 320,Heaslip Road PENFIELD,PENFIELD,SA,5121,-34.70985353,138.6272541
AGPR3154,Volume 5246 Folio 311,Lorne Road WILD HORSE PLAINS,WILD HORSE PLAINS,SA,5501,-34.38072175,138.245899
AGPR3152,Volume 5889 Folio 120 Lot 22 Plan D17665 ,Point Lowly Road FALSE BAY,FALSE BAY,SA,5601,-32.86277687,137.7207136
AGPR3151,Volume 5494 Folio 325,Gawler River Road WILLASTON,WILLASTON,SA,5118,-34.59000091,138.7337568
AGPR314,Lot 1 on RP132255,Repeater Station Road KANINGAN,KANINGAN,QLD,4570,-25.95729893,152.5770749
AGPR3130,Volume 5596 Folio 108,Point Lowly Road FALSE BAY,FALSE BAY,SA,5601,-32.84719608,137.6759259
AGPR313,Lot 11 on SP180203,Mount Bassett Drive MACKAY HARBOUR,MACKAY HARBOUR,QLD,4740,-21.11720395,149.2169318
AGPR3129,Volume 5889 Folio 117,Government Road JENKINS,JENKINS,SA,5601,-32.91019818,137.7095066
AGPR3128,Volume 5335 Folio 228,Crawford Terrace BERRI,BERRI,SA,5343,-34.2843504,140.5959134
AGPR3126,Volume 6169 Folio 800 ,93 Winch Road COOMUNGA,COOMUNGA,SA,5607,-34.67751517,135.7333788
AGPR3125,Volume 5851 Folio 787,81 Shepherdson Road MOUNT GAMBIER,MOUNT GAMBIER,SA,5290,-37.82956121,140.7588823
AGPR3124,Volume 5460 Folio 261,68 Flinders Highway PORT LINCOLN,PORT LINCOLN,SA,5606,-34.71602702,135.8438863
AGPR3122,Volume 5843 Folio 301,PORT LORNE Road PROOF RANGE,PROOF RANGE,SA,5550,-34.25957496,138.1857324
AGPR3120,Volume 5961 Folio 636,500 Morialta Drive SMITHFIELD,SMITHFIELD,SA,5114,-34.69035616,138.6819173
AGPR312,Lot 202 on CP905383,Marian Street MILES,MILES,QLD,4415,-26.65687605,150.1819792
AGPR3114,Volume 5892 Folio 948,301 Government Road PORT WAKEFIELD,PORT WAKEFIELD,SA,5550,-34.24303332,138.1741661
AGPR3113,Volume 5793 Folio 439,Beare Street CLARE,CLARE,SA,5453,-33.84020766,138.6142118
AGPR3112,Volume 5435 Folio 738,25 Lorne Road WILD HORSE PLAINS,WILD HORSE PLAINS,SA,5501,-34.25125028,138.2113033
AGPR3111,Volume 5228 Folio 281,25 Lorne Road WILD HORSE PLAINS,WILD HORSE PLAINS,SA,5501,-34.3019809,138.2382641
AGPR3107,Volume 5185 Folio 929,201 Oaklands Road OAKLANDS PARK,OAKLANDS PARK,SA,5046,-34.99862834,138.5452324
AGPR3103,Volume 5169 Folio 664,16 Muller Road GREENACRES,GREENACRES,SA,5086,-34.87040542,138.6210283
AGPR3099,Volume 5892 Folio 950,125-133 Warnertown Road SOLOMONTOWN,SOLOMONTOWN,SA,5540,-34.23038476,138.1734141
AGPR3096,Volume 5554 Folio 118,101 ANZAC Highway KESWICK,KESWICK,SA,5035,-34.94607639,138.5816837
AGPR3094,Volume 5817 Folio 7,1 Frances Terrace KADINA,KADINA,SA,5554,-33.96204615,137.705858
AGPR3093,Volume 5782 Folio 195,Olympic Dam Highway WOOMERA,WOOMERA,SA,5720,-31.1488971,136.7938698
AGPR3080,Lot 27 on RP221248,Tin Can Bay Road TIN CAN BAY,TIN CAN BAY,QLD,4580,-25.90360417,152.9390772
AGPR308,Lot 1 on RP732399,32 Conway Street COLLINSVILLE,COLLINSVILLE,QLD,4804,-20.55334165,147.8464311
AGPR3071,Lot 90 on RP857088,Thomson Developmental Road LONGREACH,LONGREACH,QLD,4730,-23.665275,144.1595889
AGPR3065,Lot 1 on RP81671,Sussex Street MARYBOROUGH,MARYBOROUGH,QLD,4650,-25.53555284,152.7018184
AGPR3061,Lot 32 on RP721204,Summers Street THURSDAY ISLAND,THURSDAY ISLAND,QLD,4875,-10.58097326,142.2255659
AGPR306,Lot 2 on RP889751,221 Murray Road WOODSTOCK,WOODSTOCK,QLD,4816,-19.6313813,146.8580003
AGPR3059,Lot 11 on RP857090,Stonehenge Warbreccan Road STONEHENGE,STONEHENGE,QLD,4730,-24.28905,143.1482167
AGPR304,Lot 1 on SP265794,12363 Barkly Highway MOUNT ISA,MOUNT ISA,QLD,4825,-20.58966602,139.3411541
AGPR298,Lot 3  DP223276,84 Louth Road COBAR,COBAR,NSW,2835,-31.48513819,145.8286012
AGPR297,Lot 2  DP223276,84 Louth Road COBAR,COBAR,NSW,2835,-31.48458675,145.8292962
AGPR295,Lot 5  DP221387,12 Werombi Road GRASMERE,GRASMERE,NSW,2570,-34.05534404,150.6738596
AGPR2943,Lot 19 on RP898342,Stanage Bay Road SHOALWATER,SHOALWATER,QLD,4702,-22.56222119,150.5360894
AGPR294,Lot 4  DP221387,12 Werombi Road GRASMERE,GRASMERE,NSW,2570,-34.05596877,150.6730951
AGPR2922,Lot 1 on SP105871,Samphire Drive RAILWAY ESTATE,RAILWAY ESTATE,QLD,4810,-19.27650248,146.8274914
AGPR2914,Lot 208 on RP716008,Wollingford Road MARIAN,MARIAN,QLD,4753,-21.18224735,148.9952155
AGPR2913,Lot 3 on RP31841,Red Bridge Court STANTHORPE,STANTHORPE,QLD,4380,-28.66195229,151.9399844
AGPR2912,Lot 4 on RP31841,Red Bridge Court STANTHORPE,STANTHORPE,QLD,4380,-28.66205513,151.9401412
AGPR2911,Lot 2 on RP31841,Red Bridge Court STANTHORPE,STANTHORPE,QLD,4380,-28.6618513,151.9398384
AGPR2908,Lot 1 on RP27200,Quarry Road ST HELENS,ST HELENS,QLD,4650,-25.49155472,152.6961498
AGPR2906,Lot B on NR5692,Palmerston Highway EAST PALMERSTON,EAST PALMERSTON,QLD,4860,-17.706741,145.832186
AGPR2903,Lot 422 on RP859798,Peninsula Developmental Road MISSION RIVER,MISSION RIVER,QLD,4874,-12.63045891,142.0850067
AGPR2895,Lot 3 on RP179454,Off Mudslock Road COLEYVILLE,COLEYVILLE,QLD,4307,-27.787836,152.557439
AGPR2887,Lot 8 on RP88219,Orr Road OAKEY,OAKEY,QLD,4401,-27.40386391,151.7286417
AGPR2880,Lot 51 on SP123471,Mungkan Street COEN,COEN,QLD,4892,-13.94696537,143.1970394
AGPR2878,Lot 1 on RP129718,Mount Norman Road WALLANGARRA,WALLANGARRA,QLD,4383,-28.90688386,151.9339383
AGPR2877,Lot 33 on CP866936,Mount Kooroomool Road WALTER HILL,WALTER HILL,QLD,4854,-17.76852853,145.799637
AGPR2874,Lot 3 on RP727507,Marlow Street PALLARENDA,PALLARENDA,QLD,4810,-19.18970078,146.7649672
AGPR2868,Lot 12 on RP847147,Longreach Tocal Road LONGREACH,LONGREACH,QLD,4730,-23.65364216,144.1118939
AGPR2864,Lot 296 on RP805003,Inarlinga Road COWLEY BEACH,COWLEY BEACH,QLD,4871,-17.62177417,146.1035384
AGPR2837,Lot 301 on RN1042,Lawrence Street BILOELA,BILOELA,QLD,4715,-24.39663016,150.5204059
AGPR2834,Lot 9 on RD48,550 Barkly Highway KALKADOON,KALKADOON,QLD,4825,-20.66979151,139.492877
AGPR2830,Lot 78 on RD224,16 Ryan Road RYAN,RYAN,QLD,4825,-20.69975024,139.497599
AGPR2828,Lot 1 on R8684,259 Edwardes Street ROMA,ROMA,QLD,4455,-26.56752359,148.7962117
AGPR2827,Lot 1 on PS64,HIGH PEAK ISLET,HIGH PEAK ISLET,QLD,4702,-21.953155,150.692166
AGPR2826,Lot 1 on PER4767,Warrill View Peak Crossing Road WARRILL VIEW,WARRILL VIEW,QLD,4307,-27.81335352,152.6417518
AGPR2825,Lot 1 on PER4766,Keanes Road EBENEZER,EBENEZER,QLD,4340,-27.65916447,152.6035917
AGPR2821,Lot 567 on NR7860,KENT ISLAND,KENT ISLAND,QLD,4871,-17.67617,146.179937
AGPR2819,Lot 290 on NR5395,Park Street INNISFAIL,INNISFAIL,QLD,4860,-17.51739082,146.0274489
AGPR2817,Lot 867 on NR4553,2A Abbott Street MAREEBA,MAREEBA,QLD,4880,-16.9887813,145.4176286
AGPR2816,Lot 37 on NR2096,RUSSELL ISLAND,RUSSELL ISLAND,QLD,4184,-17.22874288,146.0941658
AGPR2803,Lot 3 on ME8,PIPON ISLAND,PIPON ISLAND,QLD,4892,-14.12244178,144.5136022
AGPR2802,Lot 2 on ME8,PIPON ISLAND,PIPON ISLAND,QLD,4892,-14.12906162,144.5154299
AGPR2801,Lot 1 on ME1,COQUET ISLAND,COQUET ISLAND,QLD,4895,-14.540993,144.992324
AGPR2800,Lot 27 on MCH562,Boongoola Road MARYBOROUGH,MARYBOROUGH,QLD,4650,-25.50117624,152.6912612
AGPR2798,Lot 1 on M2094,16 Sussex Street MARYBOROUGH,MARYBOROUGH,QLD,4650,-25.53550358,152.7023066
AGPR2797,Lot 412 on LN2447,45323 Western Street WEST ROCKHAMPTON,WEST ROCKHAMPTON,QLD,4700,-23.36822969,150.4853701
AGPR2792,Lot 72 on K124997,Hervey Range Road DOTSWOOD,DOTSWOOD,QLD,4820,-19.42825979,146.2295517
AGPR279,Lot 1 of Plan TP866166U,619 Lower Plenty Road VIEWBANK,VIEWBANK,VIC,3084,-37.72891268,145.1003781
AGPR2758,Lot 1 on JD1,HANNIBAL ISLAND,HANNIBAL ISLAND,QLD,4874,-11.591183,142.942451
AGPR2756,Lot 2 on HT613,3 Turpentine Street BLACKWATER,BLACKWATER,QLD,4717,-23.59340855,148.8783717
AGPR2755,Lot 1 on HR561,COPPERSMITH REEF,COPPERSMITH REEF,QLD,4799,-20.598472,149.116861
AGPR2754,Lot 4 on HR560,ESHELBY ISLAND,ESHELBY ISLAND,QLD,4800,-20.02235146,148.6276712
AGPR2753,Lot 4 on HR2019,DENT ISLAND,DENT ISLAND,QLD,4803,-20.37191769,148.9351873
AGPR2752,Lot 3 on HR2019,DENT ISLAND,DENT ISLAND,QLD,4803,-20.37594122,148.9402838
AGPR2751,Lot 2 on HR2019,DENT ISLAND,DENT ISLAND,QLD,4803,-20.36940278,148.9287056
AGPR2750,Lot 1 on HR2019,DENT ISLAND,DENT ISLAND,QLD,4803,-20.36941667,148.9286667
AGPR2749,Lot 105 on GS546,46 Little Drysdale Street AYR,AYR,QLD,4807,-19.58279376,147.406003
AGPR2747,Lot 163 on FY713,89 Bramston Street WONDAI,WONDAI,QLD,4606,-26.32505693,151.8801851
AGPR2745,Lot 7 on FD1025,NORTH REEF,NORTH REEF,QLD,4700,-23.183157,151.905542
AGPR2733,Lot 1 on RP20230,469A Settlement Road KEPERRA,KEPERRA,QLD,4054,-27.42457136,152.957046
